08:35:b2,CoreEdge Networks Co. Ltd 
00:06:37,Toptrend-Meta Information (ShenZhen) Inc. 
00:23:c1,Securitas Direct AB 
54:64:d9,Sagemcom Broadband SAS 
00:40:54,CONNECTION MACHINES SERVICES 
00:60:5a,CELCORE INC. 
00:23:4e,Hon Hai Precision Ind. Co.Ltd. 
30:61:12,PAV GmbH 
64:d9:54,Taicang T&W Electronics 
cc:f6:7a,Ayecka Communication Systems LTD 
00:22:59,Guangzhou New Postcom Equipment Co.Ltd. 
08:00:2d,LAN-TEC INC. 
00:d0:94,Seeion Control LLC 
00:c0:a2,INTERMEDIUM A/S 
00:08:0b,Birka BPA Informationssystem AB 
f0:78:16,Cisco Systems Inc 
b0:c8:ad,People Power Company 
00:0b:af,WOOJU COMMUNICATIONS Co.Ltd 
00:22:83,Juniper Networks 
00:50:38,DAIN TELECOM CO. LTD. 
00:c0:06,NIPPON AVIONICS CO. LTD. 
00:1c:a7,International Quartz Limited 
00:40:e0,ATOMWIDE LTD. 
d0:50:99,ASRock Incorporation 
a4:f3:e7,Integrated Device Technology (Malaysia) Sdn. Bhd. 
00:1d:e3,Intuicom 
b0:a8:6e,Juniper Networks 
00:03:6b,Cisco Systems Inc 
30:87:30,HUAWEI TECHNOLOGIES CO.LTD 
28:f5:32,ADD-Engineering BV 
08:1d:fb,Shanghai Mexon Communication Technology Co.Ltd 
18:ee:69,Apple Inc. 
00:a0:26,TELDAT S.A. 
40:78:75,IMBEL - Industria de Material Belico do Brasil 
00:26:f6,Military Communication Institute 
a0:04:60,NETGEAR 
00:05:94,HMS Industrial Networks 
88:b8:d0,Dongguan Koppo Electronic Co.Ltd 
fc:3f:7c,HUAWEI TECHNOLOGIES CO.LTD 
00:0c:0b,Broadbus Technologies 
28:b3:ab,Genmark Automation 
0c:47:3d,Hitron Technologies. Inc 
00:80:19,DAYNA COMMUNICATIONS INC. 
fc:e5:57,Nokia Corporation 
c4:27:95,Technicolor CH USA Inc. 
00:1e:7c,Taiwick Limited 
00:e0:be,GENROCO INTERNATIONAL INC. 
00:0c:de,ABB STOTZ-KONTAKT GmbH 
c8:69:cd,Apple Inc. 
00:17:5d,Dongseo system. 
00:0c:dd,AOS technologies AG 
e0:a1:98,NOJA Power Switchgear Pty Ltd 
04:98:f3,ALPS ELECTRIC CO.LTD. 
18:4f:32,Hon Hai Precision Ind. Co.Ltd. 
64:47:e0,Feitian Technologies Co. Ltd 
00:c0:2e,NETWIZ 
38:22:9d,ADB Broadband Italia 
70:41:b7,Edwards Lifesciences LLC 
0c:ef:7c,AnaCom Inc 
5c:a9:33,Luma Home 
40:0e:85,SAMSUNG ELECTRO-MECHANICS(THAILAND) 
40:b3:fc,Logital Co. Limited 
00:14:e3,mm-lab GmbH 
00:60:7a,DVS GMBH 
00:08:03,Cos Tron 
30:f7:7f,S Mobile Devices Limited 
00:07:be,DataLogic SpA 
00:1f:de,Nokia Danmark A/S 
00:60:8b,ConferTech International 
d4:52:51,IBT Ingenieurbureau Broennimann Thun 
9c:06:6e,Hytera Communications Corporation Limited 
00:1e:c0,Microchip Technology Inc. 
00:1b:80,LORD Corporation 
28:80:23,Hewlett Packard 
00:1e:34,CryptoMetrics 
b8:c1:a2,Dragon Path Technologies Co. Limited 
00:21:d8,Cisco Systems Inc 
00:07:5b,Gibson Guitars 
d8:6c:e9,Sagemcom Broadband SAS 
90:3d:bd,SECURE METERS LIMITED 
f8:a3:4f,zte corporation 
00:19:ae,Hopling Technologies b.v. 
00:04:d9,Titan Electronics Inc. 
c0:3b:8f,Minicom Digital Signage 
00:10:af,TAC SYSTEMS INC. 
78:d7:52,HUAWEI TECHNOLOGIES CO.LTD 
00:05:4f,Garmin International 
1c:5c:55,PRIMA Cinema Inc 
a4:11:63,IEEE Registration Authority 
18:e2:9f,vivo Mobile Communication Co. Ltd. 
00:25:bc,Apple Inc. 
00:25:07,ASTAK Inc. 
20:d1:60,Private 
00:1d:f9,Cybiotronics (Far East) Limited 
00:1f:8a,Ellion Digital Inc. 
00:0b:a9,CloudShield Technologies Inc. 
00:06:f1,Optillion 
fc:d8:17,Beijing Hesun Technologies Co.Ltd. 
00:07:a0,e-Watch Inc. 
00:50:0f,Cisco Systems Inc 
e0:4b:45,Hi-P Electronics Pte Ltd 
fc:50:90,SIMEX Sp. z o.o. 
08:ef:3b,MCS Logic Inc. 
58:76:75,Beijing ECHO Technologies Co.Ltd 
84:26:2b,Nokia 
00:1d:28,Sony Mobile Communications AB 
00:21:6b,Intel Corporate 
00:40:c1,BIZERBA-WERKE WILHEIM KRAUT 
90:f2:78,Radius Gateway 
b4:01:42,GCI Science & Technology Co.LTD 
7c:55:e7,YSI Inc. 
00:27:01,INCOstartec GmbH 
00:a0:ac,GILAT SATELLITE NETWORKS LTD. 
00:0a:36,Synelec Telecom Multimedia 
e0:03:70,ShenZhen Continental Wireless Technology Co. Ltd. 
1c:99:4c,Murata Manufacturing Co. Ltd. 
18:e7:28,Cisco Systems Inc 
00:0a:22,Amperion Inc 
f8:e0:79,Motorola Mobility LLC a Lenovo Company 
a4:d1:8f,Shenzhen Skyee Optical Fiber Communication Technology Ltd. 
cc:61:e5,Motorola Mobility LLC a Lenovo Company 
70:76:f0,LevelOne Communications (India) Private Limited 
f8:1c:e5,Telefonbau Behnke GmbH 
7c:e5:6b,ESEN Optoelectronics Technology Co.Ltd. 
00:c0:39,Teridian Semiconductor Corporation 
6c:64:1a,Penguin Computing 
88:78:9c,Game Technologies SA 
00:11:a8,Quest Technologies 
fc:53:9e,Shanghai Wind Technologies Co.Ltd 
00:10:1a,PictureTel Corp. 
00:20:ca,DIGITAL OCEAN 
b4:f6:1c,Apple Inc. 
00:30:9f,AMBER NETWORKS 
00:19:4a,TESTO AG 
00:04:91,Technovision Inc. 
44:aa:50,Juniper Networks 
78:64:e6,Green Motive Technology Limited 
00:14:5e,IBM Corp 
9c:bd:9d,SkyDisk Inc. 
1c:ba:8c,Texas Instruments 
00:40:66,APRESIA Systems Ltd 
08:9f:97,LEROY AUTOMATION 
00:e0:c4,HORNER ELECTRIC INC. 
e4:ba:d9,360 Fly Inc. 
00:1e:90,Elitegroup Computer Systems Co.Ltd. 
80:97:1b,Altenergy Power SystemInc. 
00:e0:cc,HERO SYSTEMS LTD. 
00:0c:15,CyberPower Systems Inc. 
00:60:63,PSION DACOM PLC. 
00:23:79,Union Business Machines Co. Ltd. 
00:25:e0,CeedTec Sdn Bhd 
00:1e:a8,Datang Mobile Communications Equipment CO.LTD 
b8:fd:32,Zhejiang ROICX Microelectronics 
7c:3e:9d,PATECH 
e0:50:8b,Zhejiang Dahua Technology Co. Ltd. 
00:1d:12,ROHM CO. LTD. 
08:68:d0,Japan System Design 
00:20:1c,EXCEL INC. 
84:1b:38,Shenzhen Excelsecu Data Technology Co.Ltd 
14:ed:e4,Kaiam Corporation 
e8:54:84,NEO Information Systems Co. Ltd. 
00:0f:d9,FlexDSL Telecommunications AG 
00:0b:95,eBet Gaming Systems Pty Ltd 
70:7c:69,Avaya Inc 
00:0e:17,Private 
70:88:4d,JAPAN RADIO CO. LTD. 
10:0d:2f,Online Security Pty. Ltd. 
00:41:d2,Cisco Systems Inc 
58:82:a8,Microsoft 
00:17:c2,ADB Broadband Italia 
28:c6:8e,NETGEAR 
58:6a:b1,Hangzhou H3C Technologies Co. Limited 
ac:a9:19,TrekStor GmbH 
5c:a4:8a,Cisco Systems Inc 
00:17:e8,Texas Instruments 
00:15:12,Zurich University of Applied Sciences 
00:30:ab,DELTA NETWORKS INC. 
00:08:a8,Systec Co. Ltd. 
00:80:c0,PENRIL DATACOMM 
00:c0:5b,NETWORKS NORTHWEST INC. 
08:00:7b,SANYO ELECTRIC CO. LTD. 
a0:3e:6b,IEEE Registration Authority 
00:a0:8e,Check Point Software Technologies 
00:01:43,Cisco Systems Inc 
00:30:71,Cisco Systems Inc 
00:40:4f,SPACE & NAVAL WARFARE SYSTEMS 
1c:a2:b1,ruwido austria gmbh 
00:24:1d,GIGA-BYTE TECHNOLOGY CO.LTD. 
00:16:62,Liyuh Technology Ltd. 
78:6c:1c,Apple Inc. 
00:0f:61,Hewlett Packard 
00:1f:9c,LEDCO 
78:c5:e5,Texas Instruments 
00:40:c4,KINKEI SYSTEM CORPORATION 
00:05:ae,Mediaport USA 
14:a0:f8,HUAWEI TECHNOLOGIES CO.LTD 
00:09:64,Hi-Techniques Inc. 
00:12:64,daum electronic gmbh 
f0:24:08,Talaris (Sweden) AB 
00:1e:72,PCS 
78:11:85,NBS Payment Solutions Inc. 
00:d0:28,Harmonic Inc 
00:40:6c,COPERNIQUE 
80:aa:a4,USAG 
d8:2d:e1,Tricascade Inc. 
00:05:8a,Netcom Co. Ltd. 
00:24:78,Mag Tech Electronics Co Limited 
00:1f:63,JSC Goodwin-Europa 
f4:83:e1,Shanghai Clouder Semiconductor Co.Ltd 
54:e6:fc,TP-LINK TECHNOLOGIES CO.LTD. 
1c:76:ca,Terasic Technologies Inc. 
24:1e:eb,Apple Inc. 
00:04:f1,WhereNet 
e4:ad:7d,SCL Elements 
00:60:67,ACER NETXUS INC. 
00:0b:03,Taekwang Industrial Co. Ltd 
5c:6d:20,Hon Hai Precision Ind. Co.Ltd. 
f4:0f:1b,Cisco Systems Inc 
00:13:67,Narayon. Co. Ltd. 
88:5d:fb,zte corporation 
00:01:f0,Tridium Inc. 
00:02:94,Tokyo Sokushin Co. Ltd. 
10:12:48,ITG Inc. 
20:df:3f,Nanjing SAC Power Grid Automation Co. Ltd. 
5c:14:37,Thyssenkrupp Aufzugswerke GmbH 
84:90:00,Arnold & Richter Cine Technik 
88:86:c2,STABILO International GmbH 
44:09:b8,Salcomp (Shenzhen) CO. LTD. 
00:10:42,Alacritech Inc. 
04:04:ea,Valens Semiconductor Ltd. 
90:4e:91,IEEE Registration Authority 
00:40:35,OPCOM 
04:4e:06,Ericsson AB 
3c:91:74,ALONG COMMUNICATION TECHNOLOGY 
34:17:eb,Dell Inc. 
2c:19:84,IDN Telecom Inc. 
d4:0b:1a,HTC Corporation 
04:65:65,Testop 
00:13:44,Fargo Electronics Inc. 
00:16:56,Nintendo Co. Ltd. 
00:15:51,RadioPulse Inc. 
00:e0:08,AMAZING CONTROLS! INC. 
80:50:67,W & D TECHNOLOGY CORPORATION 
00:08:88,OULLIM Information Technology Inc. 
58:dc:6d,Exceptional Innovation Inc. 
74:5c:4b,GN Audio A/S 
a4:23:05,Open Networking Laboratory 
00:03:bb,Signal Communications Limited 
e8:65:49,Cisco Systems Inc 
9c:34:26,ARRIS Group Inc. 
60:d0:a9,Samsung Electronics Co.Ltd 
a8:a0:89,Tactical Communications 
00:e0:20,TECNOMEN OY 
f0:37:a1,Huike Electronics (SHENZHEN) CO. LTD. 
00:60:46,VMETRO INC. 
00:14:b7,AR Infotek Inc. 
d4:91:af,Electroacustica General Iberica S.A. 
84:b5:41,Samsung Electronics Co.Ltd 
7c:47:7c,IEEE Registration Authority 
ec:98:c1,Beijing Risbo Network Technology Co.Ltd 
70:b3:d5,IEEE Registration Authority 
cc:39:8c,Shiningtek 
d4:a0:2a,Cisco Systems Inc 
c8:f6:8d,S.E.TECHNOLOGIES LIMITED 
b0:68:b6,Hangzhou OYE Technology Co. Ltd 
00:25:0f,On-Ramp Wireless Inc. 
78:66:ae,ZTEC Instruments Inc. 
f0:b2:e5,Cisco Systems Inc 
00:30:70,1Net Corporation 
80:01:84,HTC Corporation 
00:d0:6d,ACRISON INC. 
60:57:18,Intel Corporate 
48:fd:8e,HUAWEI TECHNOLOGIES CO.LTD 
00:25:de,Probits Co. LTD. 
00:1a:f1,Embedded Artists AB 
00:1b:72,Sicep s.p.a. 
00:0c:83,Logical Solutions 
00:e0:8d,PRESSURE SYSTEMS INC. 
64:0e:36,TAZTAG 
00:e0:bc,SYMON COMMUNICATIONS INC. 
00:0d:f3,Asmax Solutions 
00:00:7d,Oracle Corporation 
60:45:bd,Microsoft 
88:d7:f6,ASUSTek COMPUTER INC. 
00:1a:4a,Qumranet Inc. 
00:00:f8,DIGITAL EQUIPMENT CORPORATION 
f4:8e:38,Dell Inc. 
70:3e:ac,Apple Inc. 
00:1a:14,Xin Hua Control Engineering Co.Ltd. 
00:14:2c,Koncept International Inc. 
00:17:e3,Texas Instruments 
d0:43:1e,Dell Inc. 
00:06:55,Yipee Inc. 
dc:86:d8,Apple Inc. 
00:16:48,SSD Company Limited 
00:1d:21,Alcad SL 
5c:2b:f5,Vivint Wireless Inc. 
44:b4:12,SIUS AG 
00:e0:a0,WILTRON CO. 
00:27:04,Accelerated Concepts Inc 
b4:0c:25,Palo Alto Networks 
18:66:e3,Veros Systems Inc. 
00:18:82,HUAWEI TECHNOLOGIES CO.LTD 
44:c6:9b,Wuhan Feng Tian Information Network CO.LTD 
f8:0b:d0,Datang Telecom communication terminal (Tianjin) Co. Ltd. 
00:01:08,AVLAB Technology Inc. 
84:77:78,Cochlear Limited 
00:13:d7,SPIDCOM Technologies SA 
00:10:8e,HUGH SYMONS CONCEPT Technologies Ltd. 
bc:ae:c5,ASUSTek COMPUTER INC. 
30:e4:db,Cisco Systems Inc 
e4:e4:09,LEIFHEIT AG 
78:f2:9e,PEGATRON CORPORATION 
00:22:c0,Shenzhen Forcelink Electronic Co Ltd 
40:56:0c,In Home Displays Ltd 
5c:1a:6f,Cambridge Industries(Group) Co.Ltd. 
f4:7a:4e,Woojeon&Handan 
54:ae:27,Apple Inc. 
18:01:e3,Bittium Wireless Ltd 
00:90:68,DVT CORP. 
2c:dd:95,Taicang T&W Electronics 
00:02:91,Open Network Co. Ltd. 
f8:e9:03,D-Link International 
68:69:2e,Zycoo Co.Ltd 
00:14:60,Kyocera Wireless Corp. 
00:a0:76,CARDWARE LAB INC. 
00:10:27,L-3 COMMUNICATIONS EAST 
60:cd:a9,Abloomy 
60:52:d0,FACTS Engineering 
00:0f:80,Trinity Security SystemsInc. 
00:1a:87,Canhold International Limited 
00:24:da,Innovar Systems Limited 
00:0a:0b,Sealevel Systems Inc. 
e8:9e:0c,Private 
00:12:40,AMOI ELECTRONICS CO.LTD 
00:1e:9f,Visioneering Systems Inc. 
00:13:56,FLIR Radiation Inc 
6c:40:08,Apple Inc. 
d8:97:60,C2 Development Inc. 
cc:55:ad,RIM 
00:1c:c3,ARRIS Group Inc. 
00:40:e5,SYBUS CORPORATION 
00:04:fa,NBS Technologies Inc. 
00:00:0a,OMRON TATEISI ELECTRONICS CO. 
00:40:bc,ALGORITHMICS LTD. 
50:3e:aa,TP-LINK TECHNOLOGIES CO.LTD. 
f8:04:2e,SAMSUNG ELECTRO-MECHANICS(THAILAND) 
00:d0:15,UNIVEX MICROTECHNOLOGY CORP. 
00:02:2d,Agere Systems 
00:08:d4,IneoQuest Technologies Inc 
00:22:89,Optosecurity Inc. 
00:50:7a,XPEED INC. 
a0:f4:79,HUAWEI TECHNOLOGIES CO.LTD 
00:22:3b,Communication Networks LLC 
00:03:aa,Watlow 
00:c0:3e,FA. GEBR. HELLER GMBH 
00:22:8a,Teratronik elektronische systeme gmbh 
00:17:8a,DARTS TECHNOLOGIES CORP. 
18:b2:09,Torrey Pines Logic Inc 
70:f9:27,Samsung Electronics Co.Ltd 
00:04:4f,Schubert System Elektronik Gmbh 
bc:ea:fa,Hewlett Packard 
9c:32:a9,SICHUAN TIANYI COMHEART TELECOMCO. LTD 
00:d0:ae,ORESIS COMMUNICATIONS INC. 
00:0d:30,IceFyre Semiconductor 
00:19:46,Cianet Industria e Comercio S/A 
14:8f:21,Garmin International 
90:8c:44,H.K ZONGMU TECHNOLOGY CO. LTD. 
98:4c:04,Zhangzhou Keneng Electrical Equipment Co Ltd 
28:60:46,Lantech Communications Global Inc. 
00:17:3b,Cisco Systems Inc 
78:45:c4,Dell Inc. 
4c:f5:a0,Scalable Network Technologies Inc 
b4:43:0d,Broadlink Pty Ltd 
00:12:ee,Sony Mobile Communications AB 
00:0e:cc,Tableau LLC 
00:05:03,ICONAG 
c0:27:b9,Beijing National Railway Research & Design Institute of Signal & Communication Co. Ltd. 
b4:28:f1,E-Prime Co. Ltd. 
00:11:59,MATISSE NETWORKS INC 
00:1e:41,Microwave Communication & Component Inc. 
64:ae:0c,Cisco Systems Inc 
b4:0e:96,HERAN 
2c:21:d7,IMAX Corporation 
50:3f:56,Syncmold Enterprise Corp 
00:1e:74,Sagemcom Broadband SAS 
c0:84:7a,Apple Inc. 
c8:fe:30,Bejing DAYO Mobile Communication Technology Ltd. 
c0:1e:9b,Pixavi AS 
00:06:05,Inncom International Inc. 
00:90:78,MER TELEMANAGEMENT SOLUTIONS LTD. 
00:21:29,Cisco-Linksys LLC 
ac:e3:48,MadgeTech Inc 
18:35:d1,ARRIS Group Inc. 
00:60:f8,Loran International Technologies Inc. 
00:60:ac,RESILIENCE CORPORATION 
00:e0:54,KODAI HITEC CO. LTD. 
00:09:8f,Cetacean Networks 
00:26:9d,M2Mnet Co. Ltd. 
00:12:ba,FSI Systems Inc. 
ec:3b:f0,NovelSat 
00:15:57,Olivetti 
00:1e:59,Silicon Turnkey Express LLC 
00:04:0b,3COM EUROPE LTD. 
00:0c:70,ACC GmbH 
14:b8:37,Shenzhen YOUHUA Technology Co. Ltd 
00:13:43,Matsushita Electronic Components (Europe) GmbH 
e4:7e:66,HUAWEI TECHNOLOGIES CO.LTD 
00:25:df,Private 
d4:e0:8e,ValueHD Corporation 
00:14:fc,Extandon Inc. 
78:eb:14,SHENZHEN FAST TECHNOLOGIES CO.LTD 
10:c5:86,BIO SOUND LAB CO. LTD. 
f8:3d:ff,HUAWEI TECHNOLOGIES CO.LTD 
00:40:ea,PLAIN TREE SYSTEMS INC 
00:24:4b,PERCEPTRON INC 
00:0c:26,Weintek Labs. Inc. 
00:25:30,Aetas Systems Inc. 
00:10:8b,LASERANIMATION SOLLINGER GMBH 
00:05:fe,Traficon N.V. 
00:08:90,AVILINKS SA 
a0:82:c7,P.T.I Co.LTD 
00:14:be,Wink communication technology CO.LTD 
44:67:55,Orbit Irrigation 
ec:63:e5,ePBoard Design LLC 
84:8e:0c,Apple Inc. 
30:0b:9c,Delta Mobile Systems Inc. 
00:80:fe,AZURE TECHNOLOGIES INC. 
3c:05:18,Samsung Electronics Co.Ltd 
00:0a:78,OLITEC 
00:1b:4d,Areca Technology Corporation 
70:af:25,Nishiyama Industry Co.LTD. 
00:1e:5d,Holosys d.o.o. 
ac:6b:0f,CADENCE DESIGN SYSTEMS INC 
00:23:18,Toshiba 
00:22:86,ASTRON 
00:06:db,ICHIPS Co. Ltd. 
00:0a:57,Hewlett Packard 
00:50:b3,VOICEBOARD CORPORATION 
a0:86:1d,Chengdu Fuhuaxin Technology co.Ltd 
00:1b:d9,Edgewater Computer Systems 
00:05:e9,Unicess Network Inc. 
e8:cc:32,Micronet LTD 
00:21:1c,Cisco Systems Inc 
74:d6:ea,Texas Instruments 
00:15:11,Data Center Systems 
00:10:24,NAGOYA ELECTRIC WORKS CO. LTD 
00:e0:47,InFocus Corporation 
44:ea:d8,Texas Instruments 
0c:51:01,Apple Inc. 
00:26:ea,Cheerchip Electronic Technology (ShangHai) Co. Ltd. 
48:7a:55,ALE International 
68:b4:3a,WaterFurnace International Inc. 
38:22:d6,Hangzhou H3C Technologies Co. Limited 
54:10:ec,Microchip Technology Inc. 
84:61:a0,ARRIS Group Inc. 
00:30:e5,Amper Datos S.A. 
6c:6f:18,Stereotaxis Inc. 
00:1c:16,ThyssenKrupp Elevator 
5c:f2:86,IEEE Registration Authority 
00:19:72,Plexus (Xiamen) Co.ltd. 
00:00:a0,SANYO Electric Co. Ltd. 
00:0e:5a,TELEFIELD inc. 
f0:ef:d2,TF PAYMENT SERVICE CO. LTD 
10:86:8c,ARRIS Group Inc. 
00:11:ad,Shanghai Ruijie Technology 
00:01:31,Bosch Security Systems Inc. 
9c:4a:7b,Nokia Corporation 
00:13:2b,Phoenix Digital 
00:19:45,RF COncepts LLC 
00:06:41,ITCN 
00:10:26,ACCELERATED NETWORKS INC. 
00:11:b5,Shenzhen Powercom Co.Ltd 
00:0a:ae,Rosemount Process Analytical 
d8:05:2e,Skyviia Corporation 
34:75:c7,Avaya Inc 
54:fc:f0,Samsung Electronics Co.Ltd 
00:14:57,T-VIPS AS 
00:0d:ba,Océ Document Technologies GmbH 
94:9f:3e,Sonos Inc. 
00:20:71,IBR GMBH 
28:ed:58,JAG Jakob AG 
00:1b:51,Vector Technology Corp. 
00:16:ee,Royaldigital Inc. 
00:a0:3e,ATM FORUM 
00:60:c5,ANCOT CORP. 
00:e0:57,HAN MICROTELECOM. CO. LTD. 
b8:f6:b1,Apple Inc. 
f0:43:47,HUAWEI TECHNOLOGIES CO.LTD 
00:0b:42,commax Co. Ltd. 
c4:6a:b7,Xiaomi Communications Co Ltd 
c0:38:96,Hon Hai Precision Ind. Co.Ltd. 
d0:f0:db,Ericsson 
00:60:3e,Cisco Systems Inc 
00:1f:1c,KOBISHI ELECTRIC Co.Ltd. 
00:1c:60,CSP Frontier TechnologiesInc. 
00:17:d6,Bluechips Microhouse Co.Ltd. 
00:19:cf,SALICRU S.A. 
00:0a:21,Integra Telecom Co. Ltd 
5c:5f:67,Intel Corporate 
00:0e:48,Lipman TransAction Solutions 
48:8e:42,DIGALOG GmbH 
00:08:5e,PCO AG 
00:22:92,Cinetal 
00:0f:ae,E2O Communications 
00:26:9a,Carina System Co. Ltd. 
6c:5a:34,Shenzhen Haitianxiong Electronic Co. Ltd. 
00:24:e4,Withings 
f0:ae:51,Xi3 Corp 
00:20:b4,TERMA ELEKTRONIK AS 
00:0b:85,Cisco Systems Inc 
00:13:9f,Electronics Design Services Co. Ltd. 
00:17:44,Araneo Ltd. 
00:e0:d2,VERSANET COMMUNICATIONS INC. 
b0:91:34,Taleo 
44:aa:f5,ARRIS Group Inc. 
4c:96:14,Juniper Networks 
00:0c:4f,UDTech Japan Corporation 
00:06:f7,ALPS ELECTRIC CO.LTD. 
00:a0:7a,ADVANCED PERIPHERALS TECHNOLOGIES INC. 
9c:75:14,Wildix srl 
00:24:06,Pointmobile 
00:06:c9,Technical Marketing Research Inc. 
64:6a:74,AUTH-SERVERS LLC 
48:bc:a6,​ASUNG TECHNO CO.Ltd 
00:50:2a,Cisco Systems Inc 
f0:d7:67,Axema Passagekontroll AB 
90:86:74,SICHUAN TIANYI COMHEART TELECOMCO. LTD 
00:09:5a,RACEWOOD TECHNOLOGY 
00:c0:19,LEAP TECHNOLOGY INC. 
00:1c:03,Betty TV Technology AG 
00:16:38,TECOM Co. Ltd. 
34:51:aa,JID GLOBAL 
08:09:b6,Masimo Corp 
00:17:64,ATMedia GmbH 
00:14:b1,Axell Wireless Limited 
5c:eb:4e,R. STAHL HMI Systems GmbH 
00:1f:89,Signalion GmbH 
00:14:68,CelPlan International Inc. 
00:22:82,8086 Consultancy 
00:00:c9,Emulex Corporation 
00:1f:4e,ConMed Linvatec 
04:88:8c,Eifelwerk Butler Systeme GmbH 
b4:c4:4e,VXL eTech Pvt Ltd 
00:17:7b,Azalea Networks inc 
04:27:58,HUAWEI TECHNOLOGIES CO.LTD 
a0:9a:5a,Time Domain 
c4:5d:d8,HDMI Forum 
64:80:8b,VG Controls Inc. 
50:df:95,Lytx 
a4:6c:f1,Samsung Electronics Co.Ltd 
40:b6:b1,SUNGSAM CO.Ltd 
00:21:1e,ARRIS Group Inc. 
5c:49:79,AVM Audiovisuelles Marketing und Computersysteme GmbH 
00:11:b6,Open Systems International 
00:18:bc,ZAO NVP Bolid 
f4:dc:4d,Beijing CCD Digital Technology Co. Ltd 
00:40:1a,FUJI ELECTRIC CO. LTD. 
00:1c:a0,Production Resource Group LLC 
98:00:c1,GuangZhou CREATOR Technology Co.Ltd.(CHINA) 
00:10:6d,Axxcelera Broadband Wireless 
00:0f:24,Cisco Systems Inc 
84:80:2d,Cisco Systems Inc 
fc:52:8d,Technicolor CH USA Inc. 
6c:f9:d2,Chengdu Goods for the Road Electronic Technology C 
00:80:0b,CSK CORPORATION 
98:00:74,Raisecom Technology CO. LTD 
00:03:5e,Metropolitan Area Networks Inc. 
00:d0:48,ECTON INC. 
08:ac:a5,Benu Video Inc. 
38:2d:e8,Samsung Electronics Co.Ltd 
00:1b:0f,Petratec 
e0:75:7d,Motorola Mobility LLC a Lenovo Company 
00:02:3d,Cisco Systems Inc 
00:24:df,Digitalbox Europe GmbH 
80:2e:14,azeti Networks AG 
fc:d4:f2,The Coca Cola Company 
00:80:48,COMPEX INCORPORATED 
00:60:55,CORNELL UNIVERSITY 
00:10:0e,MICRO LINEAR COPORATION 
00:15:19,StoreAge Networking Technologies 
00:15:1f,Multivision Intelligent Surveillance (Hong Kong) Ltd 
00:60:28,MACROVISION CORPORATION 
00:1c:c2,Part II Research Inc. 
c8:7d:77,Shenzhen Kingtech Communication Equipment Co.Ltd 
4c:73:a5,KOVE 
00:13:02,Intel Corporate 
00:0d:85,Tapwave Inc. 
e0:2c:f3,MRS Electronic GmbH 
00:05:04,Naray Information & Communication Enterprise 
f4:67:2d,ShenZhen Topstar Technology Company 
00:90:a8,NineTiles Networks Ltd. 
6c:f5:e8,Mooredoll Inc. 
00:60:06,SOTEC CO. LTD 
00:10:65,RADYNE CORPORATION 
00:e0:0a,DIBA INC. 
4c:c4:52,Shang Hai Tyd. Electon Technology Ltd. 
e8:5d:6b,Luminate Wireless 
00:10:a5,OXFORD INSTRUMENTS 
d8:d4:3c,Sony Corporation 
00:0f:77,DENTUM CO.LTD 
54:35:df,Symeo GmbH 
00:d0:9f,NOVTEK TEST SYSTEMS 
00:03:54,Fiber Logic Communications 
00:15:a2,ARRIS Group Inc. 
f0:ec:39,Essec 
00:01:98,Darim Vision 
1c:a5:32,SHENZHEN GONGJIN ELECTRONICS CO.LT 
00:0c:b8,MEDION AG 
00:40:c6,FIBERNET RESEARCH INC. 
2c:5a:0f,Cisco Systems Inc 
00:00:cc,DENSAN CO. LTD. 
00:c0:6f,KOMATSU LTD. 
00:0f:4f,PCS Systemtechnik GmbH 
00:30:7a,Advanced Technology & Systems 
00:04:a9,SandStream Technologies Inc. 
00:60:d5,AMADA MIYACHI Co. Ltd 
00:19:33,Strix Systems Inc. 
00:50:a2,Cisco Systems Inc 
00:c0:47,UNIMICRO SYSTEMS INC. 
00:07:b2,Transaccess S.A. 
e8:9e:b4,Hon Hai Precision Ind. Co.Ltd. 
08:f7:28,GLOBO Multimedia Sp. z o.o. Sp.k. 
28:79:94,Realplay Digital Technology(Shenzhen) Co.Ltd 
00:e0:98,AboCom 
00:1b:2b,Cisco Systems Inc 
58:7f:57,Apple Inc. 
dc:30:9c,Heyrex Limited 
58:19:f8,ARRIS Group Inc. 
b0:75:0c,QA Cafe 
f4:b7:b3,vivo Mobile Communication Co. Ltd. 
00:0f:83,Brainium Technologies Inc. 
00:18:23,Delta Electronics Inc. 
5c:77:76,TCT mobile ltd 
00:15:ee,Omnex Control Systems 
00:1a:56,ViewTel Co. Ltd. 
00:c0:2b,GERLOFF GESELLSCHAFT FUR 
98:5d:46,PeopleNet Communication 
00:0e:1e,QLogic Corporation 
00:c0:16,ELECTRONIC THEATRE CONTROLS 
b4:5d:50,Aruba Networks 
b8:88:e3,COMPAL INFORMATION (KUNSHAN) CO. LTD. 
40:22:ed,Digital Projection Ltd 
00:01:6a,ALITEC 
18:fc:9f,Changhe Electronics Co. Ltd. 
50:3d:e5,Cisco Systems Inc 
00:10:3c,IC ENSEMBLE INC. 
00:09:62,Sonitor Technologies AS 
10:66:82,NEC Platforms Ltd. 
60:99:d1,Vuzix / Lenovo 
e8:91:20,Motorola Mobility LLC a Lenovo Company 
00:1b:50,Nizhny Novgorod Factory named after M.Frunze FSUE (NZiF) 
